subject,predicate,object,src_url
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",오타율,0.9091,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",수동태사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",정중체사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",구어체종결어미,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",접속사과다,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",의문문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",감탄문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",POS3gram,NOUN-ADV-VERB:2,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",POS3gram,ADV-VERB-NOUN:2,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",POS3gram,VERB-NOUN-CCONJ:2,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"넓은 의미로는 입에서 나오는 말을 의미하나, 보통 구어라 하면 일상 대화에서 쓰는 비격식체로서 문장에서 쓰는 격식 어체인 문어에 대응되는 개념을 가리킨다",의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",어휘다양성,0.7333,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",오타율,0.7,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",수동태사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",정중체사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",구어체종결어미,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",접속사과다,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",의문문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",감탄문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",POS3gram,NOUN-PUNCT-NOUN:6,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",POS3gram,PUNCT-NOUN-PUNCT:6,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",POS3gram,NOUN-NOUN-NOUN:3,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"대화를 비롯해서 사적 독백, 강연, 강의, 연설, 토론, 회의에서는 구어체 말뭉치를 보통 쓰는 반면에, 신문, 잡지, 소설이나 학술적인 글들에서는 문어체 말뭉치를 쓴다",의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",어휘다양성,0.8,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",오타율,0.6,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",수동태사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",정중체사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",구어체종결어미,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",접속사과다,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",의문문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",감탄문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",POS3gram,NOUN-PUNCT-NOUN:4,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",POS3gram,PUNCT-NOUN-PUNCT:3,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",POS3gram,NOUN-NOUN-PUNCT:1,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"격식적 구어: 회의, 토론, 강의, 방송",의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",어휘다양성,0.9167,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",오타율,0.75,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",수동태사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",정중체사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",구어체종결어미,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",접속사과다,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",의문문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",감탄문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",POS3gram,VERB-NOUN-PUNCT:1,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",POS3gram,NOUN-PUNCT-NOUN:1,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",POS3gram,PUNCT-NOUN-CCONJ:1,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"비격식적 구어: 가족 사이나 친구 사이에 대화, 소설이나 희곡에서 대화",의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,오타율,0.6667,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,수동태사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,정중체사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,접속사과다,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,의문문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,감탄문사용,0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,POS3gram,ADV-SCONJ-VERB:1,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
구어 - 두산세계대백과사전,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EA%B5%AC%EC%96%B4
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",어휘다양성,0.9,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",오타율,0.6,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",수동태사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",정중체사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",접속사과다,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",의문문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",POS3gram,PROPN-PUNCT-PROPN:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",POS3gram,PUNCT-PROPN-PUNCT:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",POS3gram,PROPN-PUNCT-ADJ:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"문어(文語, literary language, formal language)란 주로 문자 언어에서 이루어지는 격식 있고 공식적인 어체를 말한다",의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,POS3gram,ADV-NOUN-ADV:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,POS3gram,NOUN-ADV-VERB:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,POS3gram,ADV-VERB-NOUN:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
주로 일상 대화에서 쓰이며 격식을 차리지 않는 말투를 가리키는 구어의 반댓말이다,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,POS3gram,NOUN-VERB-NOUN:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,POS3gram,VERB-NOUN-NOUN:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,POS3gram,NOUN-NOUN-VERB:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
문어는 고정된 문법 체계를 가지고 있으므로 구어에 비해 변화가 적고 시공을 초월해 전달될 수 있다,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,오타율,1.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,수동태사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,정중체사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,접속사과다,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,의문문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,POS3gram,NOUN-NOUN-ADV:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,POS3gram,NOUN-ADV-VERB:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,POS3gram,ADV-VERB-ADV:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
현대의 일상 회화에서 사용되는 구어체에 비해 널리 쓰이지 않는다,의존트리깊이,0.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"구시대의 표현이 많은 글을 문어문이라고 하며, 이런 문장양식을 문어체라고 한다",어휘다양성,1.0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"구시대의 표현이 많은 글을 문어문이라고 하며, 이런 문장양식을 문어체라고 한다",오타율,0.9091,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"구시대의 표현이 많은 글을 문어문이라고 하며, 이런 문장양식을 문어체라고 한다",수동태사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"구시대의 표현이 많은 글을 문어문이라고 하며, 이런 문장양식을 문어체라고 한다",정중체사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"구시대의 표현이 많은 글을 문어문이라고 하며, 이런 문장양식을 문어체라고 한다",구어체종결어미,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"구시대의 표현이 많은 글을 문어문이라고 하며, 이런 문장양식을 문어체라고 한다",접속사과다,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"구시대의 표현이 많은 글을 문어문이라고 하며, 이런 문장양식을 문어체라고 한다",의문문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"구시대의 표현이 많은 글을 문어문이라고 하며, 이런 문장양식을 문어체라고 한다",감탄문사용,0,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
"구시대의 표현이 많은 글을 문어문이라고 하며, 이런 문장양식을 문어체라고 한다",POS3gram,NOUN-NOUN-ADJ:1,https://ko.wikipedia.org/wiki/%EB%AC%B8%EC%96%B4_(%EC%96%B8%EC%96%B4)
